,Account,Company,Order,SKU,Country,Year,Quantity,UnitPrice,transactionComplete
2789,123456789,SAS Web Tec,99986,s9-supercomputer,Antigua and Barbuda,2019,0,513,False
2790,123456784,Will LLC,99985,s10-supercomputer,Tunisia,2008,2436,615,True
2791,123456777,ABC Dogma,99985,s3-supercomputer,Guyana,1974,1358,670,True
2792,123456786,Gen Power,99985,s4-supercomputer,Isle of Man,2001,8754,133,True
2793,123456785,ABC Dogma,99983,s11-supercomputer,Somalia,1971,9414,241,True
2794,123456788,Loolo INC,99994,s1-supercomputer,Kazakhstan,1970,3665,563,True
2795,123456785,Kulas Inc,99985,s1-supercomputer,Brunei Darussalam,1975,1201,669,True
2796,123456785,My SQ Man,99994,s8-supercomputer,Romania,2005,5314,484,True
2797,123456779,Kulas Inc,99997,s5-supercomputer,Sierra Leone,1977,5439,608,False
2798,123456784,GitHub,99989,s9-supercomputer,Belize,1974,3437,233,False
2799,123456776,Gen Power,99982,s9-supercomputer,Equatorial Guinea,2006,1156,673,False
2800,123456773,Loolo INC,99995,s11-supercomputer,United States Minor Outlying Islands,1980,9003,177,False
2801,123456773,Loolo INC,99982,s9-supercomputer,American Samoa,2006,8813,32,True
2802,123456774,Pryianka Ji,99999,s11-supercomputer,Cyprus,1981,4574,435,True
2803,123456779,Kulas Inc,99983,s9-supercomputer,Algeria,1972,2687,372,False
2804,123456772,Loolo INC,99981,s4-supercomputer,Jersey,2017,8025,406,True
2805,123456784,ABC Dogma,99986,s3-supercomputer,Cameroon,1977,1860,223,False
2806,123456786,SAS Web Tec,99990,s11-supercomputer,Tuvalu,1996,2102,66,False
2807,123456776,SAS Web Tec,99986,s4-supercomputer,Malaysia,2013,9725,265,True
2808,123456770,Kulas Inc,99987,s3-supercomputer,Heard Island and McDonald Islands,1986,2183,451,True
2809,123456782,Pryianka Ji,99982,s4-supercomputer,Central African Republic,2003,1841,556,True
2810,123456783,Kirlosker Service Center,99985,s11-supercomputer,New Zealand,2018,6239,419,False
2811,123456772,Pryianka Ji,99991,s3-supercomputer,Sri Lanka,1996,1013,58,True
2812,123456786,GitHub,99983,s7-supercomputer,Tunisia,1991,4201,587,False
2813,123456784,Super Sexy Dingo,99992,s11-supercomputer,Yemen,2002,118,614,False
2814,123456773,Kirlosker Service Center,99983,s11-supercomputer,Vietnam,1985,650,529,False
2815,123456786,Kirlosker Service Center,99987,s7-supercomputer,Senegal,2006,4263,136,True
2816,123456780,Gen Power,99981,s1-supercomputer,Malawi,1984,1954,456,True
2817,123456782,ABC Dogma,99981,s9-supercomputer,Libyan Arab Jamahiriya,1993,4929,364,True
2818,123456782,My SQ Man,99987,s1-supercomputer,Tokelau,1971,1026,392,False
2819,123456788,Gen Power,99996,s9-supercomputer,Montenegro,2007,7573,436,True
2820,123456777,Loolo INC,99982,s1-supercomputer,Saint Vincent and the Grenadines,1991,1143,24,False
2821,123456777,Kirlosker Service Center,99999,s2-supercomputer,Zimbabwe,2010,3369,678,True
2822,123456789,My SQ Man,99995,s2-supercomputer,Denmark,2003,916,528,False
2823,123456775,Kulas Inc,99987,s5-supercomputer,French Guiana,1976,8491,225,True
2824,123456784,GitHub,99989,s10-supercomputer,Andorra,2013,1654,501,False
2825,123456771,Gen Power,99986,s5-supercomputer,Germany,1979,7012,629,False
2826,123456774,SAS Web Tec,99991,s8-supercomputer,Slovakia (Slovak Republic),1980,9161,121,False
2827,123456772,Name IT,99987,s3-supercomputer,Portugal,1978,2029,283,True
2828,123456784,GitHub,99983,s8-supercomputer,Equatorial Guinea,1981,8293,71,True
2829,123456772,GitHub,99999,s11-supercomputer,Anguilla,1979,5462,541,False
2830,123456778,Super Sexy Dingo,99989,s5-supercomputer,Hungary,1984,5225,278,True
2831,123456784,Super Sexy Dingo,99994,s7-supercomputer,Bulgaria,1972,4412,437,True
2832,123456781,Super Sexy Dingo,99980,s1-supercomputer,Jamaica,2017,9608,20,False
2833,123456786,Pryianka Ji,99996,s1-supercomputer,Saint Pierre and Miquelon,2018,9625,290,True
2834,123456778,Kulas Inc,99985,s6-supercomputer,Germany,2018,1887,483,True
2835,123456786,Loolo INC,99981,s11-supercomputer,Equatorial Guinea,1983,3442,633,True
2836,123456777,Loolo INC,99987,s4-supercomputer,Finland,2004,2820,321,False
2837,123456777,Name IT,99980,s8-supercomputer,Spain,1994,4246,305,False
2838,123456783,My SQ Man,99985,s9-supercomputer,Luxembourg,1985,1945,679,False
2839,123456785,ABC Dogma,99981,s4-supercomputer,Singapore,2010,8339,315,False
2840,123456770,Will LLC,99985,s4-supercomputer,Mauritania,1978,290,497,False
2841,123456772,Kirlosker Service Center,99980,s9-supercomputer,Switzerland,2005,9033,432,False
2842,123456786,Name IT,99980,s11-supercomputer,Kuwait,1976,2258,662,False
2843,123456789,My SQ Man,99980,s11-supercomputer,Yemen,1999,8006,198,False
2844,123456780,Name IT,99986,s4-supercomputer,Morocco,2007,3287,513,False
2845,123456787,Loolo INC,99983,s8-supercomputer,Eritrea,1985,7106,106,False
2846,123456787,SAS Web Tec,99996,s9-supercomputer,Mali,2005,4095,353,True
2847,123456775,GitHub,99987,s7-supercomputer,Isle of Man,2017,7698,121,False
2848,123456773,Kirlosker Service Center,99986,s11-supercomputer,Antarctica (the territory South of 60 deg S),2018,2685,165,True
2849,123456772,GitHub,99991,s6-supercomputer,Panama,2008,3501,438,True
2850,123456777,Will LLC,99992,s7-supercomputer,Malawi,2006,9401,333,False
2851,123456785,Loolo INC,99999,s11-supercomputer,Maldives,1996,4044,170,True
2852,123456789,My SQ Man,99998,s1-supercomputer,Grenada,2002,5225,124,True
2853,123456775,Super Sexy Dingo,99997,s8-supercomputer,Guinea-Bissau,1974,4201,688,True
2854,123456778,Super Sexy Dingo,99998,s8-supercomputer,Equatorial Guinea,1981,6604,424,True
2855,123456773,SAS Web Tec,99982,s2-supercomputer,Gabon,1977,6057,329,True
2856,123456772,SAS Web Tec,99982,s11-supercomputer,Mayotte,1974,6560,178,True
2857,123456786,Gen Power,99980,s8-supercomputer,Cook Islands,1980,9582,619,True
2858,123456782,Kulas Inc,99987,s7-supercomputer,United States Virgin Islands,2005,7688,325,True
2859,123456785,Kulas Inc,99986,s5-supercomputer,Poland,2008,6017,365,False
2860,123456785,Pryianka Ji,99987,s4-supercomputer,Vanuatu,1980,135,611,True
2861,123456782,Name IT,99997,s2-supercomputer,Israel,2008,6849,526,False
2862,123456779,Pryianka Ji,99981,s7-supercomputer,South Africa,2003,6935,580,False
2863,123456774,Kirlosker Service Center,99993,s6-supercomputer,Saint Lucia,2009,7846,643,True
2864,123456788,Kulas Inc,99986,s6-supercomputer,Antigua and Barbuda,2012,569,597,False
2865,123456783,Gen Power,99980,s8-supercomputer,Egypt,2002,6649,433,True
2866,123456779,Will LLC,99980,s3-supercomputer,Guyana,1988,7131,64,True
2867,123456782,GitHub,99981,s11-supercomputer,Turkmenistan,1972,3315,538,True
2868,123456775,Kirlosker Service Center,99989,s11-supercomputer,Cape Verde,1990,7754,470,True
2869,123456774,Will LLC,99998,s3-supercomputer,Jersey,1986,7560,597,False
2870,123456781,SAS Web Tec,99985,s11-supercomputer,Cocos (Keeling) Islands,1974,4448,380,True
2871,123456776,GitHub,99999,s10-supercomputer,Mongolia,1996,3436,197,False
2872,123456777,Kulas Inc,99980,s3-supercomputer,Antarctica (the territory South of 60 deg S),1996,9148,43,False
2873,123456781,SAS Web Tec,99992,s8-supercomputer,Israel,2003,3064,42,True
2874,123456782,Kulas Inc,99985,s1-supercomputer,Luxembourg,2018,9919,116,False
2875,123456771,Name IT,99994,s7-supercomputer,Slovenia,1987,5632,366,False
2876,123456772,Gen Power,99992,s10-supercomputer,Mali,2007,9935,679,False
2877,123456774,Kulas Inc,99985,s8-supercomputer,Sudan,1989,1239,237,False
2878,123456781,Pryianka Ji,99995,s11-supercomputer,Svalbard & Jan Mayen Islands,2007,7403,432,False
2879,123456775,Kulas Inc,99995,s3-supercomputer,Switzerland,1980,1385,572,False
2880,123456773,Loolo INC,99981,s11-supercomputer,Maldives,1988,4555,289,False
2881,123456785,Kulas Inc,99991,s8-supercomputer,Switzerland,1990,4586,663,False
2882,123456782,Gen Power,99992,s2-supercomputer,Samoa,1976,379,248,False
2883,123456786,My SQ Man,99981,s2-supercomputer,Tajikistan,1970,1708,449,True
2884,123456781,My SQ Man,99982,s11-supercomputer,Gambia,2015,3167,627,True
2885,123456779,Super Sexy Dingo,99990,s10-supercomputer,Austria,1975,9877,168,False
2886,123456781,Kirlosker Service Center,99982,s2-supercomputer,Netherlands Antilles,2019,4628,517,False
2887,123456789,Pryianka Ji,99998,s7-supercomputer,Poland,1987,536,687,True
2888,123456773,Loolo INC,99983,s3-supercomputer,Uzbekistan,1978,6097,163,False
2889,123456789,Pryianka Ji,99983,s9-supercomputer,Singapore,1995,7159,397,False
2890,123456775,Kulas Inc,99985,s11-supercomputer,Guinea,1975,6758,292,True
2891,123456777,GitHub,99990,s3-supercomputer,Palau,1981,1169,59,True
2892,123456775,ABC Dogma,99983,s8-supercomputer,Argentina,1993,2027,62,True
2893,123456784,SAS Web Tec,99980,s9-supercomputer,Bulgaria,2002,5743,499,True
2894,123456775,Name IT,99995,s5-supercomputer,Azerbaijan,1987,7640,625,False
2895,123456780,Will LLC,99995,s11-supercomputer,Kenya,2004,5180,494,True
2896,123456770,ABC Dogma,99990,s3-supercomputer,Nauru,2007,9784,217,False
2897,123456770,Name IT,99992,s5-supercomputer,Poland,1972,5886,321,True
2898,123456778,GitHub,99999,s1-supercomputer,Saint Lucia,1992,1890,472,True
2899,123456789,ABC Dogma,99995,s11-supercomputer,Malaysia,2003,7227,427,True
2900,123456789,Kulas Inc,99999,s10-supercomputer,Nicaragua,2013,2600,155,True
2901,123456784,ABC Dogma,99991,s2-supercomputer,Comoros,1977,4571,171,False
2902,123456785,Pryianka Ji,99982,s7-supercomputer,Australia,1979,7263,460,True
2903,123456785,ABC Dogma,99983,s2-supercomputer,Uruguay,2000,8813,376,False
2904,123456771,SAS Web Tec,99983,s2-supercomputer,Bahamas,2014,4483,664,True
2905,123456778,GitHub,99999,s8-supercomputer,Luxembourg,2019,1401,66,True
2906,123456783,Name IT,99985,s3-supercomputer,Argentina,2003,8958,578,True
2907,123456781,Name IT,99985,s3-supercomputer,Vanuatu,1982,1482,629,True
2908,123456781,Will LLC,99992,s5-supercomputer,Egypt,2000,4726,387,True
2909,123456771,SAS Web Tec,99997,s8-supercomputer,Northern Mariana Islands,2009,9580,486,True
2910,123456780,Name IT,99990,s10-supercomputer,Mozambique,2002,6759,156,False
2911,123456788,Pryianka Ji,99983,s5-supercomputer,Sudan,1994,3357,489,False
2912,123456784,Kirlosker Service Center,99999,s6-supercomputer,Vanuatu,1976,3979,487,True
2913,123456779,Loolo INC,99985,s4-supercomputer,Cambodia,1988,629,483,False
2914,123456772,Loolo INC,99981,s6-supercomputer,Cameroon,1978,4976,644,False
2915,123456774,Kirlosker Service Center,99998,s3-supercomputer,Solomon Islands,1993,2504,681,True
2916,123456772,Name IT,99996,s11-supercomputer,Mauritania,1999,3659,699,True
2917,123456771,GitHub,99990,s6-supercomputer,Sri Lanka,1982,9364,89,True
2918,123456780,Kirlosker Service Center,99998,s7-supercomputer,Nigeria,2018,3721,546,True
2919,123456783,GitHub,99989,s3-supercomputer,Rwanda,1987,561,297,True
2920,123456771,ABC Dogma,99980,s1-supercomputer,Norfolk Island,1977,9614,450,False
2921,123456770,Super Sexy Dingo,99989,s7-supercomputer,Mozambique,1980,5476,50,True
2922,123456785,Super Sexy Dingo,99997,s9-supercomputer,Somalia,2011,5448,345,False
2923,123456780,Gen Power,99997,s6-supercomputer,Georgia,2016,1323,517,True
2924,123456771,Will LLC,99999,s11-supercomputer,New Zealand,1973,4294,595,True
2925,123456788,Pryianka Ji,99985,s2-supercomputer,Armenia,2016,2281,440,True
2926,123456773,Will LLC,99994,s11-supercomputer,Myanmar,2012,7068,357,False
2927,123456778,SAS Web Tec,99989,s11-supercomputer,Cyprus,1971,1624,387,True
2928,123456771,Gen Power,99980,s6-supercomputer,Malawi,2012,1347,93,True
2929,123456787,Pryianka Ji,99995,s7-supercomputer,Tunisia,1977,783,143,False
2930,123456772,SAS Web Tec,99986,s4-supercomputer,Lesotho,2017,5486,87,True
2931,123456784,ABC Dogma,99985,s4-supercomputer,Sao Tome and Principe,2014,7265,488,False
2932,123456773,Name IT,99994,s8-supercomputer,Germany,2010,7155,278,True
2933,123456781,Loolo INC,99990,s11-supercomputer,Poland,2001,7567,422,False
2934,123456774,Gen Power,99996,s8-supercomputer,Mali,2019,482,454,True
2935,123456771,SAS Web Tec,99992,s2-supercomputer,South Georgia and the South Sandwich Islands,1983,9392,572,False
2936,123456779,ABC Dogma,99996,s11-supercomputer,Vanuatu,1988,4165,55,True
2937,123456770,GitHub,99990,s5-supercomputer,India,1977,5768,515,False
2938,123456777,Will LLC,99992,s3-supercomputer,French Southern Territories,1986,8448,113,False
2939,123456774,Will LLC,99986,s3-supercomputer,Philippines,1975,6873,210,True
2940,123456786,Gen Power,99995,s3-supercomputer,Namibia,2013,9152,558,False
2941,123456778,Super Sexy Dingo,99994,s6-supercomputer,Honduras,1990,2191,677,False
2942,123456777,Loolo INC,99982,s1-supercomputer,Thailand,1994,3682,619,True
2943,123456782,Gen Power,99995,s7-supercomputer,Mexico,1989,7231,435,True
2944,123456785,Will LLC,99996,s6-supercomputer,Saint Vincent and the Grenadines,2001,7098,473,True
2945,123456789,Gen Power,99982,s8-supercomputer,Djibouti,1997,529,394,False
2946,123456773,Loolo INC,99990,s5-supercomputer,Botswana,1992,7888,564,False
2947,123456785,GitHub,99983,s7-supercomputer,Burkina Faso,1987,96,130,True
2948,123456775,Kulas Inc,99981,s9-supercomputer,Cook Islands,1973,4209,371,False
2949,123456771,Name IT,99999,s2-supercomputer,Togo,1992,3225,553,True
2950,123456772,Kulas Inc,99991,s9-supercomputer,Marshall Islands,1994,9617,540,True
2951,123456771,Will LLC,99993,s9-supercomputer,Tuvalu,1992,3208,11,False
2952,123456785,Gen Power,99986,s2-supercomputer,Morocco,2008,470,527,True
2953,123456781,Gen Power,99980,s5-supercomputer,Oman,1982,4856,594,False
2954,123456774,Kulas Inc,99980,s9-supercomputer,Tonga,1985,2953,374,False
2955,123456773,SAS Web Tec,99990,s8-supercomputer,Australia,2003,611,393,True
2956,123456782,Kirlosker Service Center,99981,s11-supercomputer,Chad,1990,2161,168,False
2957,123456782,Kirlosker Service Center,99995,s10-supercomputer,Nepal,1988,4886,416,False
2958,123456779,Kirlosker Service Center,99995,s9-supercomputer,Papua New Guinea,1984,9174,370,False
2959,123456781,GitHub,99985,s5-supercomputer,Burkina Faso,1977,9649,202,True
2960,123456775,Gen Power,99997,s8-supercomputer,Mali,1989,1727,405,False
2961,123456782,Will LLC,99999,s6-supercomputer,Canada,2004,7318,452,True
2962,123456778,Loolo INC,99981,s4-supercomputer,Zimbabwe,2019,3876,450,False
2963,123456771,Pryianka Ji,99987,s6-supercomputer,Saudi Arabia,1987,8371,51,False
2964,123456784,SAS Web Tec,99985,s1-supercomputer,British Indian Ocean Territory (Chagos Archipelago),1981,7261,339,False
2965,123456774,Will LLC,99998,s2-supercomputer,Venezuela,1994,3085,351,False
2966,123456785,Kirlosker Service Center,99996,s6-supercomputer,Luxembourg,2003,8660,607,True
2967,123456788,Kulas Inc,99991,s1-supercomputer,Micronesia,2019,8158,479,True
2968,123456777,GitHub,99987,s9-supercomputer,Brunei Darussalam,2006,6430,457,False
2969,123456779,SAS Web Tec,99999,s9-supercomputer,Costa Rica,2003,5622,659,True
2970,123456780,My SQ Man,99985,s9-supercomputer,Armenia,1975,2812,579,False
2971,123456771,GitHub,99990,s10-supercomputer,Niue,2006,5191,563,False
2972,123456777,Super Sexy Dingo,99999,s4-supercomputer,British Indian Ocean Territory (Chagos Archipelago),2007,5595,494,True
2973,123456774,SAS Web Tec,99985,s6-supercomputer,Mexico,2015,7262,213,True
2974,123456787,Kirlosker Service Center,99983,s9-supercomputer,French Guiana,2018,6339,614,False
2975,123456787,Kulas Inc,99991,s7-supercomputer,Mexico,1972,3793,23,True
2976,123456776,ABC Dogma,99985,s5-supercomputer,Bolivia,2001,6935,224,True
2977,123456777,Kirlosker Service Center,99980,s9-supercomputer,France,1988,6895,466,False
2978,123456770,Loolo INC,99980,s1-supercomputer,Palestinian Territory,1976,6756,205,True
2979,123456785,My SQ Man,99992,s2-supercomputer,Germany,1974,6197,261,True
2980,123456783,My SQ Man,99990,s2-supercomputer,Mayotte,2017,3416,609,False
2981,123456780,Gen Power,99994,s10-supercomputer,Solomon Islands,1979,8220,133,True
2982,123456774,SAS Web Tec,99993,s5-supercomputer,Saint Kitts and Nevis,1979,3907,431,True
2983,123456783,My SQ Man,99994,s8-supercomputer,Monaco,2007,8868,267,False
2984,123456785,Pryianka Ji,99999,s9-supercomputer,San Marino,2004,6825,581,False
2985,123456772,GitHub,99997,s8-supercomputer,Northern Mariana Islands,1983,304,357,False
2986,123456773,ABC Dogma,99993,s5-supercomputer,Finland,1997,975,169,False
2987,123456774,Kirlosker Service Center,99998,s11-supercomputer,Liechtenstein,1987,1278,534,True
2988,123456789,Gen Power,99985,s3-supercomputer,Palau,1976,2407,19,True
2989,123456775,Kulas Inc,99986,s5-supercomputer,Saint Martin,1980,3315,434,True
2990,123456777,My SQ Man,99997,s5-supercomputer,Namibia,2012,1001,404,False
2991,123456773,SAS Web Tec,99997,s2-supercomputer,Papua New Guinea,2007,5214,37,True
2992,123456773,Name IT,99987,s10-supercomputer,Vietnam,2007,3769,58,True
2993,123456776,GitHub,99992,s5-supercomputer,Guam,1987,9105,377,True
2994,123456776,Kulas Inc,99992,s4-supercomputer,Bouvet Island (Bouvetoya),2002,8822,598,True
2995,123456787,My SQ Man,99999,s11-supercomputer,Lesotho,2011,5675,59,False
2996,123456773,Kirlosker Service Center,99991,s6-supercomputer,Myanmar,1971,1269,330,False
2997,123456776,Gen Power,99985,s5-supercomputer,Syrian Arab Republic,1971,3379,235,False
2998,123456778,Will LLC,99996,s1-supercomputer,Bahamas,1983,894,376,False
2999,123456773,Kirlosker Service Center,99986,s6-supercomputer,Chile,1973,9579,546,False
3000,123456783,Super Sexy Dingo,99980,s11-supercomputer,Latvia,1996,8627,490,True
3001,123456781,Loolo INC,99980,s5-supercomputer,Malaysia,1984,7371,315,True
3002,123456785,Loolo INC,99991,s4-supercomputer,Saint Barthelemy,2003,9297,659,True
3003,123456777,Kirlosker Service Center,99990,s11-supercomputer,Vanuatu,1995,989,663,True
3004,123456779,Will LLC,99989,s7-supercomputer,Romania,2009,9362,368,False
3005,123456771,ABC Dogma,99999,s9-supercomputer,Cambodia,1974,581,460,False
3006,123456789,SAS Web Tec,99998,s7-supercomputer,Philippines,2006,626,639,True
3007,123456787,SAS Web Tec,99985,s5-supercomputer,Mali,2000,6885,269,True
3008,123456782,Pryianka Ji,99985,s6-supercomputer,Puerto Rico,2014,8993,276,False
3009,123456771,ABC Dogma,99994,s4-supercomputer,Sudan,1970,4127,666,False
3010,123456775,My SQ Man,99985,s4-supercomputer,Gabon,1989,1615,414,True
3011,123456787,Super Sexy Dingo,99991,s2-supercomputer,Kiribati,1977,6949,52,False
3012,123456776,Kulas Inc,99997,s4-supercomputer,Iraq,1980,2277,522,False
3013,123456770,GitHub,99993,s10-supercomputer,Poland,2009,6309,206,True
3014,123456770,ABC Dogma,99998,s9-supercomputer,Peru,1986,1590,662,False
3015,123456789,Kulas Inc,99992,s6-supercomputer,New Zealand,1986,1831,293,True
3016,123456782,Will LLC,99998,s5-supercomputer,Saint Kitts and Nevis,2016,9638,246,False
3017,123456788,My SQ Man,99997,s11-supercomputer,Cyprus,2010,9215,44,True
3018,123456781,My SQ Man,99992,s6-supercomputer,Taiwan,2019,3900,509,False
3019,123456781,ABC Dogma,99985,s11-supercomputer,French Southern Territories,2008,4188,620,False
3020,123456777,Name IT,99993,s8-supercomputer,Oman,2007,6811,90,False
3021,123456772,My SQ Man,99985,s5-supercomputer,Madagascar,2016,1624,98,True
3022,123456780,ABC Dogma,99994,s2-supercomputer,Luxembourg,2007,4932,432,True
3023,123456788,ABC Dogma,99981,s1-supercomputer,Tanzania,2014,8076,373,True
